,FIPS,Unemployment_rate_2019
1497,28137,5.6
1498,28139,5.1
1499,28141,5.1
1500,28143,6.2
1501,28145,4.2
1502,28147,7.3
1503,28149,6.0
1504,28151,7.6
1505,28153,6.1
1506,28155,5.6
1507,28157,10.1
1508,28159,6.1
1509,28161,5.7
1510,28163,6.4
1511,29000,3.3
1512,29001,3.9
1513,29003,2.8
1514,29005,3.7
1515,29007,3.4
1516,29009,3.5
1517,29011,3.4
1518,29013,4.0
1519,29015,4.8
1520,29017,3.9
1521,29019,2.4
1522,29021,3.1
1523,29023,4.7
1524,29025,3.2
1525,29027,2.9
1526,29029,4.5
1527,29031,2.9
1528,29033,3.2
1529,29035,4.9
1530,29037,3.0
1531,29039,3.7
1532,29041,3.0
1533,29043,2.7
1534,29045,3.6
1535,29047,2.9
1536,29049,3.0
1537,29051,2.6
1538,29053,3.7
1539,29055,3.8
1540,29057,3.1
1541,29059,4.5
1542,29061,3.3
1543,29063,3.1
1544,29065,3.6
1545,29067,5.1
1546,29069,5.5
1547,29071,3.2
1548,29073,3.4
1549,29075,2.7
1550,29077,2.7
1551,29079,3.5
1552,29081,3.3
1553,29083,3.7
1554,29085,4.2
1555,29087,2.8
1556,29089,3.1
1557,29091,4.1
1558,29093,4.8
1559,29095,3.7
1560,29097,3.0
1561,29099,3.1
1562,29101,3.7
1563,29103,2.9
1564,29105,6.9
1565,29107,3.1
1566,29109,3.5
1567,29111,3.2
1568,29113,3.3
1569,29115,4.9
1570,29117,2.5
1571,29119,3.3
1572,29121,3.4
1573,29123,3.4
1574,29125,3.5
1575,29127,3.2
1576,29129,3.2
1577,29131,3.8
1578,29133,4.1
1579,29135,3.0
1580,29137,4.2
1581,29139,3.1
1582,29141,4.3
1583,29143,4.3
1584,29145,3.3
1585,29147,3.0
1586,29149,3.9
1587,29151,2.4
1588,29153,5.8
1589,29155,5.0
1590,29157,2.6
1591,29159,3.5
1592,29161,3.3
1593,29163,3.6
1594,29165,2.7
1595,29167,3.4
1596,29169,4.1
1597,29171,3.7
1598,29173,3.1
1599,29175,3.9
1600,29177,3.6
1601,29179,3.7
1602,29181,5.5
1603,29183,2.5
1604,29185,4.6
1605,29186,2.7
1606,29187,3.7
1607,29189,3.1
1608,29195,3.2
1609,29197,4.4
1610,29199,3.1
1611,29201,3.5
1612,29203,5.6
1613,29205,3.0
1614,29207,4.7
1615,29209,5.0
1616,29211,3.5
1617,29213,5.1
1618,29215,4.5
1619,29217,3.5
1620,29219,2.9
1621,29221,4.5
1622,29223,4.8
1623,29225,3.6
1624,29227,2.7
1625,29229,5.3
1626,29510,3.9
1627,30000,3.5
1628,30001,2.9
1629,30003,7.4
1630,30005,3.5
1631,30007,4.0
1632,30009,3.4
1633,30011,2.8
1634,30013,3.4
1635,30015,2.7
1636,30017,2.9
1637,30019,2.0
1638,30021,2.4
1639,30023,3.2
1640,30025,1.8
1641,30027,3.1
1642,30029,4.7
1643,30031,2.3
1644,30033,2.4
1645,30035,7.5
1646,30037,4.1
1647,30039,5.7
1648,30041,3.7
1649,30043,3.3
1650,30045,3.1
1651,30047,4.2
1652,30049,3.0
1653,30051,2.5
1654,30053,7.2
1655,30055,2.0
1656,30057,3.2
1657,30059,3.5
1658,30061,5.7
1659,30063,3.2
1660,30065,3.9
1661,30067,3.4
1662,30069,3.6
1663,30071,3.7
1664,30073,3.8
1665,30075,2.4
1666,30077,3.6
1667,30079,3.8
1668,30081,4.0
1669,30083,2.7
1670,30085,4.3
1671,30087,5.0
1672,30089,5.9
1673,30091,2.2
1674,30093,3.8
1675,30095,3.1
1676,30097,2.8
1677,30099,3.3
1678,30101,2.4
1679,30103,2.7
1680,30105,3.2
1681,30107,3.8
1682,30109,3.0
1683,30111,3.2
1684,31000,3.0
1685,31001,3.2
1686,31003,2.6
1687,31005,5.4
1688,31007,3.7
1689,31009,5.0
1690,31011,2.7
1691,31013,3.2
1692,31015,3.3
1693,31017,3.5
1694,31019,2.6
1695,31021,3.4
1696,31023,2.6
1697,31025,3.3
1698,31027,2.5
1699,31029,2.3
1700,31031,2.4
1701,31033,3.7
1702,31035,3.2
1703,31037,2.7
1704,31039,2.7
1705,31041,2.4
1706,31043,3.9
1707,31045,2.9
1708,31047,3.0
1709,31049,2.9
1710,31051,3.1
1711,31053,2.9
1712,31055,3.3
1713,31057,2.6
1714,31059,2.6
1715,31061,3.4
1716,31063,3.3
1717,31065,2.8
1718,31067,3.6
1719,31069,2.9
1720,31071,2.7
1721,31073,2.6
1722,31075,2.8
1723,31077,2.9
1724,31079,3.5
1725,31081,3.0
1726,31083,2.8
1727,31085,2.4
1728,31087,3.4
1729,31089,2.6
1730,31091,3.1
1731,31093,3.5
1732,31095,2.7
1733,31097,3.5
1734,31099,2.3
1735,31101,3.2
1736,31103,2.5
1737,31105,3.0
1738,31107,3.0
1739,31109,2.8
1740,31111,3.5
1741,31113,3.0
1742,31115,4.0
1743,31117,2.7
1744,31119,2.8
1745,31121,3.2
1746,31123,2.9
1747,31125,3.0
1748,31127,3.7
1749,31129,2.7
1750,31131,3.2
1751,31133,2.9
1752,31135,2.3
1753,31137,2.6
1754,31139,2.7
1755,31141,2.9
1756,31143,2.8
1757,31145,2.8
1758,31147,3.2
1759,31149,3.1
1760,31151,3.2
1761,31153,2.9
1762,31155,2.8
1763,31157,3.7
1764,31159,2.9
1765,31161,2.8
1766,31163,3.2
1767,31165,2.8
1768,31167,2.6
1769,31169,2.7
1770,31171,3.5
1771,31173,4.5
1772,31175,3.2
1773,31177,2.9
1774,31179,2.6
1775,31181,3.5
1776,31183,2.8
1777,31185,2.7
1778,32000,3.9
1779,32001,3.5
1780,32003,4.0
1781,32005,3.9
1782,32007,3.0
1783,32009,3.7
1784,32011,2.4
1785,32013,2.9
1786,32015,3.2
1787,32017,4.0
1788,32019,4.7
1789,32021,4.0
1790,32023,5.1
1791,32027,4.0
1792,32029,3.7
1793,32031,3.2
1794,32033,3.0
1795,32510,3.9
1796,33000,2.5
1797,33001,2.5
1798,33003,2.5
1799,33005,2.6
1800,33007,3.2
1801,33009,2.2
1802,33011,2.6
1803,33013,2.3
1804,33015,2.7
1805,33017,2.3
1806,33019,2.3
1807,34000,3.6
1808,34001,5.1
1809,34003,2.9
1810,34005,3.3
1811,34007,4.0
1812,34009,7.2
1813,34011,5.5
1814,34013,4.5
1815,34015,3.7
1816,34017,3.3
1817,34019,2.8
1818,34021,3.2
1819,34023,3.1
1820,34025,3.2
1821,34027,2.8
1822,34029,3.7
1823,34031,4.3
1824,34033,4.8
1825,34035,3.0
1826,34037,3.4
1827,34039,3.7
1828,34041,3.3
1829,35000,4.9
1830,35001,4.4
1831,35003,6.2
1832,35005,4.9
1833,35006,6.3
1834,35007,4.7
1835,35009,4.1
1836,35011,4.3
1837,35013,5.7
1838,35015,3.1
1839,35017,4.8
1840,35019,5.3
1841,35021,5.1
1842,35023,4.3
1843,35025,3.9
1844,35027,4.6
1845,35028,3.2
1846,35029,12.2
1847,35031,7.0
1848,35033,6.0
1849,35035,4.9
1850,35037,5.2
1851,35039,5.3
1852,35041,4.5
1853,35043,4.8
1854,35045,5.7
1855,35047,5.8
1856,35049,3.9
1857,35051,6.8
1858,35053,5.8
1859,35055,6.0
1860,35057,6.8
1861,35059,3.5
1862,35061,5.3
1863,36000,4.0
1864,36001,3.6
1865,36003,5.5
1866,36005,5.4
1867,36007,4.7
1868,36009,5.1
1869,36011,4.3
1870,36013,4.7
1871,36015,4.2
1872,36017,4.4
1873,36019,4.4
1874,36021,3.2
1875,36023,4.9
1876,36025,4.7
1877,36027,3.6
1878,36029,4.3
1879,36031,4.7
1880,36033,4.9
1881,36035,5.0
1882,36037,3.9
1883,36039,4.5
1884,36041,6.0
1885,36043,4.9
1886,36045,5.6
1887,36047,4.1
1888,36049,5.5
1889,36051,4.2
1890,36053,4.5
1891,36055,4.2
1892,36057,5.1
1893,36059,3.4
1894,36061,3.5
1895,36063,5.0
1896,36065,4.3
1897,36067,3.9
1898,36069,3.9
1899,36071,3.8
1900,36073,4.7
1901,36075,5.4
1902,36077,4.2
1903,36079,3.7
1904,36081,3.5
1905,36083,3.8
1906,36085,3.9
1907,36087,3.6
1908,36089,5.5
1909,36091,3.4
1910,36093,3.8
1911,36095,4.7
1912,36097,4.7
1913,36099,3.8
1914,36101,4.6
1915,36103,3.7
1916,36105,4.0
1917,36107,4.1
1918,36109,3.6
1919,36111,3.8
1920,36113,4.6
1921,36115,4.1
1922,36117,4.0
1923,36119,3.8
1924,36121,4.4
1925,36123,3.7
1926,37000,3.9
1927,37001,3.8
1928,37003,3.3
1929,37005,4.8
1930,37007,4.2
1931,37009,3.7
1932,37011,3.7
1933,37013,4.6
1934,37015,4.8
1935,37017,4.8
1936,37019,5.2
1937,37021,3.0
1938,37023,3.7
1939,37025,3.6
1940,37027,4.1
1941,37029,3.9
1942,37031,4.2
1943,37033,4.5
1944,37035,3.6
1945,37037,3.4
1946,37039,4.5
1947,37041,4.7
1948,37043,4.5
1949,37045,4.0
1950,37047,4.9
1951,37049,4.1
1952,37051,5.1
1953,37053,3.6
1954,37055,4.7
1955,37057,3.7
1956,37059,3.4
1957,37061,4.1
1958,37063,3.4
1959,37065,5.9
1960,37067,3.7
1961,37069,4.0
1962,37071,3.9
1963,37073,4.1
1964,37075,5.4
1965,37077,3.4
1966,37079,3.8
1967,37081,4.1
1968,37083,5.7
1969,37085,4.6
1970,37087,3.4
1971,37089,3.3
1972,37091,5.2
1973,37093,4.9
1974,37095,8.6
1975,37097,3.6
1976,37099,4.1
1977,37101,3.6
1978,37103,3.9
1979,37105,4.5
1980,37107,3.8
1981,37109,3.5
1982,37111,3.8
1983,37113,3.9
1984,37115,3.6
1985,37117,5.1
1986,37119,3.6
1987,37121,4.6
1988,37123,4.0
1989,37125,3.8
1990,37127,4.8
1991,37129,3.6
1992,37131,5.2
1993,37133,4.6
1994,37135,3.3
1995,37137,3.8
1996,37139,4.6
1997,37141,3.9
1998,37143,5.0
1999,37145,4.2
2000,37147,4.2
2001,37149,3.8
2002,37151,3.8
2003,37153,5.3
2004,37155,5.4
2005,37157,4.4
2006,37159,4.0
2007,37161,4.9
2008,37163,3.9
2009,37165,6.6
2010,37167,3.7
2011,37169,3.6
2012,37171,3.7
2013,37173,4.0
2014,37175,3.7
2015,37177,5.9
2016,37179,3.5
2017,37181,5.8
2018,37183,3.3
2019,37185,5.7
2020,37187,5.9
2021,37189,3.5
2022,37191,4.1
2023,37193,4.1
2024,37195,5.8
2025,37197,3.4
2026,37199,3.8
2027,38000,2.4
2028,38001,2.2
2029,38003,3.0
2030,38005,4.2
2031,38007,2.6
2032,38009,3.3
2033,38011,1.6
2034,38013,2.3
2035,38015,2.4
2036,38017,2.0
2037,38019,2.8
2038,38021,1.9
2039,38023,1.4
2040,38025,1.6
2041,38027,4.5
2042,38029,4.1
2043,38031,2.7
2044,38033,1.8
2045,38035,2.1
2046,38037,2.3
2047,38039,2.5
2048,38041,2.0
2049,38043,4.0
2050,38045,2.1
2051,38047,2.3
2052,38049,3.5
2053,38051,3.0
2054,38053,1.6
2055,38055,3.2
2056,38057,4.2
2057,38059,3.0
2058,38061,1.4
2059,38063,3.1
2060,38065,3.7
2061,38067,3.5
2062,38069,3.2
2063,38071,2.9
2064,38073,1.7
2065,38075,2.5
2066,38077,2.3
2067,38079,8.2
2068,38081,1.8
2069,38083,4.3
2070,38085,3.9
2071,38087,2.3
2072,38089,2.0
2073,38091,2.1
2074,38093,2.3
2075,38095,2.8
2076,38097,2.6
2077,38099,3.3
2078,38101,2.5
2079,38103,3.1
2080,38105,1.8
2081,39000,4.1
2082,39001,6.8
2083,39003,4.0
2084,39005,4.2
2085,39007,4.8
2086,39009,5.3
2087,39011,3.0
2088,39013,5.6
2089,39015,5.0
2090,39017,3.8
2091,39019,5.0
2092,39021,3.7
2093,39023,4.3
2094,39025,3.7
2095,39027,4.7
2096,39029,4.8
2097,39031,5.8
2098,39033,4.7
2099,39035,4.2
2100,39037,3.7
2101,39039,4.2
2102,39041,3.1
2103,39043,4.9
2104,39045,3.7
2105,39047,3.9
2106,39049,3.5
2107,39051,4.1
2108,39053,5.4
2109,39055,3.5
2110,39057,3.7
2111,39059,5.5
2112,39061,3.8
2113,39063,3.2
2114,39065,4.2
2115,39067,5.3
2116,39069,4.6
2117,39071,5.2
2118,39073,4.6
2119,39075,3.0
2120,39077,5.7
2121,39079,6.2
2122,39081,5.9
2123,39083,3.9
2124,39085,3.7
2125,39087,5.2
2126,39089,3.7
2127,39091,3.6
2128,39093,4.3
2129,39095,4.7
2130,39097,3.4
2131,39099,5.7
2132,39101,4.1
2133,39103,3.4
2134,39105,6.9
2135,39107,2.6
2136,39109,3.7
2137,39111,8.3
2138,39113,4.2
2139,39115,6.5
2140,39117,4.1
2141,39119,4.9
2142,39121,6.9
2143,39123,5.6
2144,39125,3.8
2145,39127,5.2
2146,39129,4.0
2147,39131,6.2
2148,39133,4.2
2149,39135,3.8
2150,39137,3.1
2151,39139,4.5
2152,39141,4.2
2153,39143,4.3
2154,39145,6.3
2155,39147,4.1
2156,39149,3.5
2157,39151,4.5
2158,39153,4.3
2159,39155,6.1
2160,39157,4.3
2161,39159,3.2
2162,39161,3.3
2163,39163,5.6
2164,39165,3.5
2165,39167,5.4
2166,39169,3.2
2167,39171,3.3
2168,39173,3.7
2169,39175,3.1
2170,40000,3.3
2171,40001,4.2
2172,40003,2.1
2173,40005,4.3
2174,40007,2.0
2175,40009,3.2
2176,40011,2.0
2177,40013,3.0
2178,40015,3.6
2179,40017,2.9
2180,40019,3.4
2181,40021,4.0
2182,40023,4.8
2183,40025,1.7
2184,40027,2.8
2185,40029,3.9
2186,40031,3.7
2187,40033,3.2
2188,40035,3.6
2189,40037,3.7
2190,40039,2.5
2191,40041,3.8
2192,40043,2.1
2193,40045,2.5
2194,40047,3.0
2195,40049,3.2
2196,40051,3.1
2197,40053,2.1
2198,40055,4.2
2199,40057,2.9
2200,40059,2.9
2201,40061,5.3
2202,40063,4.9
2203,40065,2.9
2204,40067,3.2
2205,40069,4.3
2206,40071,4.3
2207,40073,2.0
2208,40075,3.8
2209,40077,6.3
2210,40079,4.7
2211,40081,3.5
2212,40083,2.9
2213,40085,2.3
2214,40087,2.7
2215,40089,5.7
2216,40091,5.8
2217,40093,2.1
2218,40095,3.5
2219,40097,3.1
2220,40099,3.0
2221,40101,3.9
2222,40103,2.5
2223,40105,3.5
2224,40107,4.6
2225,40109,3.1
2226,40111,4.9
2227,40113,3.8
2228,40115,3.4
2229,40117,3.9
2230,40119,2.9
2231,40121,4.2
2232,40123,3.1
2233,40125,3.6
2234,40127,5.0
2235,40129,3.0
2236,40131,3.1
2237,40133,4.8
2238,40135,4.1
2239,40137,4.3
2240,40139,2.0
2241,40141,3.7
2242,40143,3.2
2243,40145,3.1
2244,40147,3.4
2245,40149,3.4
2246,40151,2.1
2247,40153,2.9
2248,41000,3.7
2249,41001,4.6
2250,41003,2.9
2251,41005,3.4
2252,41007,3.7
2253,41009,4.5
2254,41011,4.9
2255,41013,5.3
2256,41015,5.2
2257,41017,3.9
2258,41019,4.9
2259,41021,3.7
2260,41023,6.9
2261,41025,5.3
2262,41027,3.2
2263,41029,4.4
2264,41031,5.1
2265,41033,5.0
2266,41035,6.2
2267,41037,5.4
2268,41039,4.1
2269,41041,4.3
2270,41043,4.3
2271,41045,4.1
2272,41047,3.9
2273,41049,4.1
2274,41051,3.3
2275,41053,4.1
2276,41055,3.4
2277,41057,3.9
2278,41059,4.8
2279,41061,4.8
2280,41063,5.8
2281,41065,4.1
2282,41067,3.1
2283,41069,4.3
2284,41071,3.4
2285,42000,4.4
2286,42001,3.3
2287,42003,4.1
2288,42005,5.1
2289,42007,4.5
2290,42009,4.7
2291,42011,4.3
2292,42013,4.5
2293,42015,4.4
2294,42017,3.8
2295,42019,3.9
2296,42021,5.3
2297,42023,6.0
2298,42025,5.4
2299,42027,3.3
2300,42029,3.2
2301,42031,4.9
2302,42033,5.2
2303,42035,5.4
2304,42037,4.8
2305,42039,4.7
2306,42041,3.4
2307,42043,4.0
2308,42045,4.0
2309,42047,4.9
2310,42049,4.6
2311,42051,5.9
2312,42053,6.8
2313,42055,3.8
2314,42057,4.4
2315,42059,5.1
2316,42061,5.9
2317,42063,5.0
2318,42065,4.7
2319,42067,4.4
2320,42069,4.9
2321,42071,3.4
2322,42073,5.1
2323,42075,3.9
2324,42077,4.5
2325,42079,5.7
2326,42081,4.8
2327,42083,5.3
2328,42085,4.9
2329,42087,4.7
2330,42089,5.4
2331,42091,3.5
2332,42093,3.6
2333,42095,4.5
2334,42097,5.6
2335,42099,3.7
2336,42101,5.5
2337,42103,5.6
2338,42105,5.9
2339,42107,5.4
2340,42109,5.4
2341,42111,5.3
2342,42113,5.2
2343,42115,4.3
2344,42117,5.3
2345,42119,4.0
2346,42121,4.9
2347,42123,4.5
2348,42125,4.5
2349,42127,4.7
2350,42129,4.5
2351,42131,4.9
2352,42133,3.8
2353,44000,3.6
2354,44001,3.0
2355,44003,3.2
2356,44005,3.1
2357,44007,3.9
2358,44009,3.1
2359,45000,2.8
2360,45001,3.4
2361,45003,2.9
2362,45005,5.3
2363,45007,2.7
2364,45009,5.6
2365,45011,4.3
2366,45013,2.6
2367,45015,2.5
2368,45017,3.6
2369,45019,2.3
2370,45021,3.1
2371,45023,4.1
2372,45025,2.9
2373,45027,3.9
2374,45029,3.2
2375,45031,3.4
2376,45033,4.1
2377,45035,2.5
2378,45037,2.8
2379,45039,4.4
2380,45041,2.9
2381,45043,3.8
2382,45045,2.4
2383,45047,3.1
2384,45049,2.7
2385,45051,3.6
2386,45053,2.5
2387,45055,3.0
2388,45057,3.3
2389,45059,3.0
2390,45061,4.0
2391,45063,2.3
2392,45065,3.1
2393,45067,4.3
2394,45069,4.8
2395,45071,2.7
2396,45073,2.8
2397,45075,4.8
2398,45077,2.8
2399,45079,2.8
2400,45081,2.7
2401,45083,2.6
2402,45085,3.4
2403,45087,3.5
2404,45089,4.6
2405,45091,2.8
2406,46000,3.3
2407,46003,2.8
2408,46005,3.2
2409,46007,5.4
2410,46009,3.2
2411,46011,3.3
2412,46013,3.1
2413,46015,3.1
2414,46017,6.6
2415,46019,3.4
2416,46021,3.6
2417,46023,3.7
2418,46025,4.0
2419,46027,3.3
2420,46029,3.2
2421,46031,5.8
2422,46033,4.4
2423,46035,2.9
2424,46037,4.6
2425,46039,4.8
2426,46041,8.3
2427,46043,2.8
2428,46045,3.0
2429,46047,4.3
2430,46049,3.3
2431,46051,3.4
2432,46053,3.5
2433,46055,2.9
2434,46057,3.3
2435,46059,2.8
2436,46061,4.7
2437,46063,2.8
2438,46065,2.7
2439,46067,3.1
2440,46069,3.5
2441,46071,5.7
2442,46073,2.8
2443,46075,3.1
2444,46077,3.0
2445,46079,3.6
2446,46081,3.2
2447,46083,2.6
2448,46085,4.8
2449,46087,2.9
2450,46089,4.3
2451,46091,3.8
2452,46093,3.6
2453,46095,5.7
2454,46097,3.1
2455,46099,2.9
2456,46101,3.6
2457,46102,9.7
2458,46103,3.4
2459,46105,3.1
2460,46107,3.2
2461,46109,4.3
2462,46111,3.1
2463,46115,3.4
2464,46117,3.0
2465,46119,2.9
2466,46121,6.5
2467,46123,2.9
2468,46125,3.0
2469,46127,3.4
2470,46129,5.5
2471,46135,2.9
2472,46137,5.6
2473,47000,3.4
2474,47001,3.6
2475,47003,3.7
2476,47005,4.5
2477,47007,5.4
2478,47009,3.2
2479,47011,3.5
2480,47013,4.6
2481,47015,3.1
2482,47017,4.8
2483,47019,4.1
2484,47021,2.6
2485,47023,3.4
2486,47025,4.2
2487,47027,6.0
2488,47029,4.5
2489,47031,3.3
2490,47033,3.5
2491,47035,4.5
2492,47037,2.5
2493,47039,5.3
2494,47041,4.3
2495,47043,3.0
2496,47045,4.9
2497,47047,3.6
2498,47049,4.2
2499,47051,3.3
2500,47053,4.2
2501,47055,3.9
2502,47057,4.0
2503,47059,4.7
2504,47061,4.1
2505,47063,3.9
2506,47065,3.2
2507,47067,5.9
2508,47069,5.0
2509,47071,4.3
2510,47073,4.1
2511,47075,4.9
2512,47077,4.3
2513,47079,4.1
2514,47081,3.1
2515,47083,4.6
2516,47085,3.8
2517,47087,4.6
2518,47089,3.7
2519,47091,3.5
2520,47093,2.9
2521,47095,5.7
2522,47097,5.4
2523,47099,4.1
2524,47101,4.0
2525,47103,3.6
2526,47105,3.4
2527,47107,3.8
2528,47109,5.2
2529,47111,3.1
2530,47113,3.6
2531,47115,4.3
2532,47117,3.5
2533,47119,3.2
2534,47121,4.6
2535,47123,3.7
2536,47125,3.8
2537,47127,2.9
2538,47129,4.1
2539,47131,4.9
2540,47133,3.8
2541,47135,5.0
2542,47137,4.7
2543,47139,4.0
2544,47141,3.5
2545,47143,5.7
2546,47145,4.0
2547,47147,2.9
2548,47149,2.6
2549,47151,4.4
2550,47153,4.2
2551,47155,3.3
2552,47157,4.0
2553,47159,3.0
2554,47161,4.5
2555,47163,3.7
2556,47165,2.7
2557,47167,3.9
2558,47169,3.1
2559,47171,5.0
2560,47173,4.0
2561,47175,4.5
2562,47177,4.1
2563,47179,3.5
2564,47181,4.7
2565,47183,4.0
2566,47185,3.7
2567,47187,2.4
2568,47189,2.7
2569,48000,3.5
2570,48001,2.9
2571,48003,2.2
2572,48005,4.0
2573,48007,4.3
2574,48009,2.8
2575,48011,2.7
2576,48013,3.6
2577,48015,3.4
2578,48017,3.7
2579,48019,3.3
2580,48021,3.0
2581,48023,2.3
2582,48025,4.4
2583,48027,3.8
2584,48029,3.1
2585,48031,2.4
2586,48033,2.5
2587,48035,3.4
2588,48037,4.4
2589,48039,4.2
2590,48041,2.7
2591,48043,2.9
2592,48045,3.5
2593,48047,5.1
2594,48049,3.7
2595,48051,3.1
2596,48053,2.7
2597,48055,3.3
2598,48057,3.2
2599,48059,3.1
2600,48061,5.5
2601,48063,4.2
2602,48065,2.6
2603,48067,4.3
2604,48069,2.8
2605,48071,4.5
2606,48073,3.8
2607,48075,2.7
2608,48077,3.1
2609,48079,3.4
2610,48081,3.2
2611,48083,4.1
2612,48085,3.1
2613,48087,3.2
2614,48089,3.1
2615,48091,3.0
2616,48093,3.2
2617,48095,3.2
2618,48097,2.8
2619,48099,3.9
2620,48101,4.2
2621,48103,4.0
2622,48105,2.9
2623,48107,3.9
2624,48109,4.0
2625,48111,1.9
2626,48113,3.5
2627,48115,3.9
2628,48117,2.8
2629,48119,3.4
2630,48121,3.0
2631,48123,2.6
2632,48125,4.4
2633,48127,2.5
2634,48129,3.5
2635,48131,4.5
2636,48133,3.3
2637,48135,2.6
2638,48137,2.3
2639,48139,3.1
2640,48141,3.8
2641,48143,3.2
2642,48145,3.3
2643,48147,2.7
2644,48149,2.6
2645,48151,2.9
2646,48153,4.3
2647,48155,3.1
2648,48157,3.5
2649,48159,3.6
2650,48161,4.8
2651,48163,2.6
2652,48165,2.4
2653,48167,4.0
2654,48169,2.7
2655,48171,2.4
2656,48173,2.1
2657,48175,3.4
2658,48177,2.7
2659,48179,3.6
2660,48181,3.1
2661,48183,3.7
2662,48185,3.9
2663,48187,2.9
2664,48189,4.5
2665,48191,4.1
2666,48193,3.0
2667,48195,2.3
2668,48197,3.0
2669,48199,4.6
2670,48201,3.8
2671,48203,4.0
2672,48205,1.6
2673,48207,3.3
2674,48209,2.8
2675,48211,2.7
2676,48213,3.5
2677,48215,6.2
2678,48217,3.3
2679,48219,3.0
2680,48221,3.4
2681,48223,3.1
2682,48225,3.1
2683,48227,3.1
2684,48229,4.4
2685,48231,3.5
2686,48233,4.4
2687,48235,2.4
2688,48237,3.1
2689,48239,3.0
2690,48241,6.1
2691,48243,2.9
2692,48245,5.8
2693,48247,4.8
2694,48249,4.7
2695,48251,3.2
2696,48253,4.3
2697,48255,2.5
2698,48257,3.3
2699,48259,2.7
2700,48261,3.6
2701,48263,2.3
2702,48265,3.0
2703,48267,3.1
2704,48269,2.1
2705,48271,3.6
2706,48273,4.4
2707,48275,3.3
2708,48277,3.4
2709,48279,3.8
2710,48281,3.3
2711,48283,2.4
2712,48285,3.0
2713,48287,2.6
2714,48289,4.4
2715,48291,5.0
2716,48293,3.9
2717,48295,2.6
2718,48297,3.1
2719,48299,3.4
2720,48301,0.7
2721,48303,2.8
2722,48305,3.0
2723,48307,5.2
2724,48309,3.3
2725,48311,1.6
2726,48313,4.3
2727,48315,4.3
2728,48317,2.6
2729,48319,3.2
2730,48321,5.7
2731,48323,7.5
2732,48325,3.1
2733,48327,3.5
2734,48329,2.1
2735,48331,5.0
2736,48333,3.3
2737,48335,3.5
2738,48337,2.8
2739,48339,3.4
2740,48341,2.3
2741,48343,5.3
2742,48345,3.5
2743,48347,3.7
2744,48349,3.2
2745,48351,6.3
2746,48353,2.9
2747,48355,4.1
2748,48357,2.7
2749,48359,2.8
2750,48361,5.2
2751,48363,3.1
2752,48365,4.0
2753,48367,2.9
2754,48369,2.2
2755,48371,3.3
2756,48373,4.7
2757,48375,2.7
2758,48377,6.5
2759,48379,3.0
2760,48381,2.4
2761,48383,2.5
2762,48385,4.0
2763,48387,4.6
2764,48389,1.7
2765,48391,3.7
2766,48393,3.1
2767,48395,3.6
2768,48397,3.1
2769,48399,2.8
2770,48401,3.6
2771,48403,6.6
2772,48405,4.8
2773,48407,4.6
2774,48409,5.4
2775,48411,2.9
2776,48413,2.9
2777,48415,3.2
2778,48417,2.2
2779,48419,3.9
2780,48421,2.3
2781,48423,3.3
2782,48425,3.6
2783,48427,9.8
2784,48429,3.1
2785,48431,3.1
2786,48433,2.9
2787,48435,3.7
2788,48437,3.7
2789,48439,3.3
2790,48441,2.9
2791,48443,3.4
2792,48445,3.7
2793,48447,3.8
2794,48449,4.2
2795,48451,3.0
2796,48453,2.6
2797,48455,4.8
2798,48457,5.8
2799,48459,3.7
2800,48461,2.9
2801,48463,3.8
2802,48465,3.4
2803,48467,3.3
2804,48469,3.4
2805,48471,3.9
2806,48473,3.7
2807,48475,2.3
2808,48477,3.3
2809,48479,3.7
2810,48481,3.4
2811,48483,3.0
2812,48485,3.2
2813,48487,3.6
2814,48489,8.2
2815,48491,2.8
2816,48493,2.8
2817,48495,2.8
2818,48497,3.2
2819,48499,3.9
2820,48501,2.9
2821,48503,3.0
2822,48505,5.1
2823,48507,8.5
2824,49000,2.6
2825,49001,3.0
2826,49003,2.6
2827,49005,2.2
2828,49007,3.7
2829,49009,3.8
2830,49011,2.4
2831,49013,3.9
2832,49015,4.0
2833,49017,6.2
2834,49019,3.9
2835,49021,2.9
2836,49023,2.5
2837,49025,2.9
2838,49027,2.8
2839,49029,2.4
2840,49031,4.8
2841,49033,3.1
2842,49035,2.5
2843,49037,5.1
2844,49039,3.2
2845,49041,3.1
2846,49043,2.4
2847,49045,2.9
2848,49047,4.2
2849,49049,2.4
2850,49051,2.7
2851,49053,3.0
2852,49055,5.5
2853,49057,3.0
2854,50000,2.4
2855,50001,2.3
2856,50003,2.9
2857,50005,3.0
2858,50007,1.8
2859,50009,3.2
2860,50011,2.3
2861,50013,2.9
2862,50015,3.1
2863,50017,2.4
2864,50019,4.2
2865,50021,2.8
2866,50023,2.3
2867,50025,2.6
2868,50027,2.1
2869,51000,2.8
2870,51001,3.5
2871,51003,2.5
2872,51005,3.4
2873,51007,3.2
2874,51009,3.2
2875,51011,3.5
2876,51013,1.9
2877,51015,2.4
2878,51017,2.5
2879,51019,2.9
2880,51021,2.8
2881,51023,2.5
2882,51025,4.7
2883,51027,5.6
2884,51029,4.2
2885,51031,3.1
2886,51033,3.2
2887,51035,3.6
2888,51036,3.4
2889,51037,3.5
2890,51041,2.7
2891,51043,2.5
2892,51045,3.2
2893,51047,2.6
2894,51049,3.0
