,FIPS,Unemployment_rate_2018
1490,28123,4.0
1491,28125,7.4
1492,28127,4.6
1493,28129,4.4
1494,28131,5.8
1495,28133,7.9
1496,28135,5.4
1497,28137,5.0
1498,28139,4.4
1499,28141,4.6
1500,28143,5.4
1501,28145,3.6
1502,28147,6.5
1503,28149,5.5
1504,28151,6.8
1505,28153,5.5
1506,28155,5.0
1507,28157,8.7
1508,28159,5.7
1509,28161,5.0
1510,28163,5.6
1511,29000,3.2
1512,29001,3.5
1513,29003,2.6
1514,29005,2.5
1515,29007,3.0
1516,29009,2.9
1517,29011,3.0
1518,29013,3.8
1519,29015,4.5
1520,29017,3.6
1521,29019,2.2
1522,29021,2.9
1523,29023,4.5
1524,29025,3.1
1525,29027,2.9
1526,29029,4.2
1527,29031,2.7
1528,29033,3.1
1529,29035,5.0
1530,29037,3.0
1531,29039,3.4
1532,29041,2.8
1533,29043,2.5
1534,29045,3.8
1535,29047,2.9
1536,29049,3.2
1537,29051,2.5
1538,29053,3.1
1539,29055,3.8
1540,29057,2.7
1541,29059,3.9
1542,29061,3.0
1543,29063,3.1
1544,29065,3.3
1545,29067,4.4
1546,29069,5.4
1547,29071,3.0
1548,29073,2.9
1549,29075,2.4
1550,29077,2.5
1551,29079,3.5
1552,29081,3.0
1553,29083,3.5
1554,29085,4.1
1555,29087,2.3
1556,29089,2.8
1557,29091,3.5
1558,29093,5.3
1559,29095,3.7
1560,29097,2.7
1561,29099,3.1
1562,29101,3.6
1563,29103,2.8
1564,29105,3.7
1565,29107,3.2
1566,29109,3.0
1567,29111,2.8
1568,29113,3.2
1569,29115,4.6
1570,29117,2.5
1571,29119,3.0
1572,29121,2.9
1573,29123,3.5
1574,29125,3.2
1575,29127,3.1
1576,29129,3.0
1577,29131,3.6
1578,29133,3.8
1579,29135,2.9
1580,29137,3.5
1581,29139,2.9
1582,29141,4.2
1583,29143,4.7
1584,29145,3.0
1585,29147,2.9
1586,29149,3.4
1587,29151,2.4
1588,29153,5.1
1589,29155,5.4
1590,29157,2.3
1591,29159,4.1
1592,29161,3.0
1593,29163,3.6
1594,29165,2.5
1595,29167,3.6
1596,29169,3.6
1597,29171,3.4
1598,29173,2.8
1599,29175,3.8
1600,29177,3.6
1601,29179,3.1
1602,29181,5.2
1603,29183,2.5
1604,29185,4.3
1605,29186,2.8
1606,29187,3.6
1607,29189,3.0
1608,29195,3.0
1609,29197,4.0
1610,29199,2.8
1611,29201,3.4
1612,29203,4.9
1613,29205,3.0
1614,29207,4.4
1615,29209,4.6
1616,29211,3.1
1617,29213,5.1
1618,29215,4.0
1619,29217,3.1
1620,29219,2.8
1621,29221,4.4
1622,29223,4.7
1623,29225,3.1
1624,29227,2.8
1625,29229,4.1
1626,29510,3.8
1627,30000,3.6
1628,30001,3.0
1629,30003,9.4
1630,30005,4.1
1631,30007,3.9
1632,30009,3.5
1633,30011,2.6
1634,30013,3.5
1635,30015,3.0
1636,30017,3.0
1637,30019,2.0
1638,30021,2.6
1639,30023,3.5
1640,30025,1.8
1641,30027,3.6
1642,30029,4.7
1643,30031,2.5
1644,30033,2.7
1645,30035,7.6
1646,30037,4.6
1647,30039,5.2
1648,30041,3.5
1649,30043,3.7
1650,30045,3.3
1651,30047,4.2
1652,30049,3.3
1653,30051,2.5
1654,30053,7.3
1655,30055,1.9
1656,30057,3.5
1657,30059,3.8
1658,30061,7.0
1659,30063,3.3
1660,30065,4.1
1661,30067,3.8
1662,30069,3.9
1663,30071,4.4
1664,30073,3.9
1665,30075,2.8
1666,30077,4.0
1667,30079,3.7
1668,30081,4.1
1669,30083,3.0
1670,30085,4.5
1671,30087,5.1
1672,30089,6.3
1673,30091,2.3
1674,30093,3.9
1675,30095,3.3
1676,30097,3.0
1677,30099,3.3
1678,30101,2.5
1679,30103,2.7
1680,30105,3.0
1681,30107,4.9
1682,30109,3.4
1683,30111,3.3
1684,31000,2.9
1685,31001,3.0
1686,31003,2.5
1687,31005,5.0
1688,31007,3.7
1689,31009,4.6
1690,31011,2.3
1691,31013,2.9
1692,31015,3.1
1693,31017,3.5
1694,31019,2.4
1695,31021,3.5
1696,31023,2.4
1697,31025,3.1
1698,31027,2.4
1699,31029,2.2
1700,31031,2.2
1701,31033,2.9
1702,31035,3.2
1703,31037,2.5
1704,31039,2.6
1705,31041,2.2
1706,31043,3.7
1707,31045,2.7
1708,31047,2.9
1709,31049,3.0
1710,31051,3.2
1711,31053,2.9
1712,31055,3.2
1713,31057,2.3
1714,31059,2.6
1715,31061,3.1
1716,31063,2.6
1717,31065,2.7
1718,31067,3.3
1719,31069,2.5
1720,31071,2.5
1721,31073,2.6
1722,31075,2.6
1723,31077,2.7
1724,31079,3.3
1725,31081,2.6
1726,31083,2.4
1727,31085,2.2
1728,31087,3.5
1729,31089,2.6
1730,31091,3.7
1731,31093,3.1
1732,31095,2.6
1733,31097,3.7
1734,31099,2.1
1735,31101,3.1
1736,31103,2.2
1737,31105,2.8
1738,31107,3.2
1739,31109,2.7
1740,31111,3.1
1741,31113,3.0
1742,31115,3.3
1743,31117,2.7
1744,31119,2.6
1745,31121,2.9
1746,31123,2.8
1747,31125,2.5
1748,31127,3.5
1749,31129,2.8
1750,31131,3.0
1751,31133,2.6
1752,31135,2.0
1753,31137,2.3
1754,31139,2.7
1755,31141,2.8
1756,31143,2.5
1757,31145,2.5
1758,31147,3.1
1759,31149,2.5
1760,31151,3.1
1761,31153,2.8
1762,31155,2.9
1763,31157,3.4
1764,31159,2.7
1765,31161,2.6
1766,31163,2.7
1767,31165,2.7
1768,31167,2.6
1769,31169,2.3
1770,31171,3.0
1771,31173,4.2
1772,31175,3.0
1773,31177,2.9
1774,31179,2.5
1775,31181,2.9
1776,31183,2.4
1777,31185,2.6
1778,32000,4.4
1779,32001,3.8
1780,32003,4.7
1781,32005,4.2
1782,32007,3.1
1783,32009,5.0
1784,32011,2.6
1785,32013,3.3
1786,32015,3.5
1787,32017,4.4
1788,32019,5.4
1789,32021,5.2
1790,32023,5.6
1791,32027,4.0
1792,32029,4.3
1793,32031,3.5
1794,32033,3.6
1795,32510,4.6
1796,33000,2.6
1797,33001,2.6
1798,33003,2.6
1799,33005,2.6
1800,33007,3.2
1801,33009,2.1
1802,33011,2.7
1803,33013,2.2
1804,33015,2.8
1805,33017,2.3
1806,33019,2.2
1807,34000,4.1
1808,34001,5.8
1809,34003,3.4
1810,34005,3.7
1811,34007,4.6
1812,34009,8.4
1813,34011,6.4
1814,34013,5.1
1815,34015,4.2
1816,34017,3.8
1817,34019,3.2
1818,34021,3.6
1819,34023,3.6
1820,34025,3.6
1821,34027,3.2
1822,34029,4.2
1823,34031,5.0
1824,34033,5.4
1825,34035,3.4
1826,34037,3.9
1827,34039,4.3
1828,34041,3.8
1829,35000,4.9
1830,35001,4.5
1831,35003,6.3
1832,35005,4.8
1833,35006,6.2
1834,35007,4.8
1835,35009,4.0
1836,35011,4.5
1837,35013,5.6
1838,35015,3.3
1839,35017,4.8
1840,35019,5.4
1841,35021,5.1
1842,35023,3.7
1843,35025,4.1
1844,35027,4.5
1845,35028,3.4
1846,35029,11.7
1847,35031,7.0
1848,35033,6.0
1849,35035,4.9
1850,35037,4.7
1851,35039,5.2
1852,35041,4.3
1853,35043,4.9
1854,35045,5.7
1855,35047,5.9
1856,35049,4.1
1857,35051,6.9
1858,35053,5.2
1859,35055,6.4
1860,35057,7.5
1861,35059,3.3
1862,35061,5.4
1863,36000,4.1
1864,36001,3.7
1865,36003,5.6
1866,36005,5.8
1867,36007,4.9
1868,36009,5.3
1869,36011,4.5
1870,36013,5.0
1871,36015,4.6
1872,36017,4.7
1873,36019,4.4
1874,36021,3.3
1875,36023,5.1
1876,36025,4.8
1877,36027,3.7
1878,36029,4.4
1879,36031,4.8
1880,36033,5.1
1881,36035,5.1
1882,36037,4.2
1883,36039,4.6
1884,36041,6.9
1885,36043,4.9
1886,36045,5.6
1887,36047,4.3
1888,36049,5.6
1889,36051,4.3
1890,36053,4.8
1891,36055,4.3
1892,36057,5.2
1893,36059,3.5
1894,36061,3.7
1895,36063,5.2
1896,36065,4.5
1897,36067,4.0
1898,36069,3.9
1899,36071,3.9
1900,36073,5.0
1901,36075,5.5
1902,36077,4.4
1903,36079,3.7
1904,36081,3.7
1905,36083,3.9
1906,36085,4.2
1907,36087,3.7
1908,36089,5.6
1909,36091,3.5
1910,36093,4.0
1911,36095,4.8
1912,36097,5.1
1913,36099,3.9
1914,36101,4.9
1915,36103,3.8
1916,36105,4.1
1917,36107,4.4
1918,36109,3.6
1919,36111,3.9
1920,36113,4.7
1921,36115,4.2
1922,36117,4.1
1923,36119,3.9
1924,36121,4.6
1925,36123,3.8
1926,37000,4.0
1927,37001,3.8
1928,37003,3.2
1929,37005,4.6
1930,37007,4.5
1931,37009,3.6
1932,37011,3.7
1933,37013,4.6
1934,37015,5.0
1935,37017,5.3
1936,37019,5.3
1937,37021,3.0
1938,37023,3.6
1939,37025,3.6
1940,37027,3.9
1941,37029,3.8
1942,37031,4.4
1943,37033,4.4
1944,37035,3.6
1945,37037,3.4
1946,37039,4.5
1947,37041,4.5
1948,37043,4.4
1949,37045,4.0
1950,37047,5.0
1951,37049,4.3
1952,37051,5.2
1953,37053,3.6
1954,37055,5.2
1955,37057,3.7
1956,37059,3.5
1957,37061,4.3
1958,37063,3.6
1959,37065,6.9
1960,37067,3.9
1961,37069,4.1
1962,37071,4.0
1963,37073,4.0
1964,37075,5.9
1965,37077,3.4
1966,37079,3.9
1967,37081,4.2
1968,37083,6.1
1969,37085,4.7
1970,37087,3.4
1971,37089,3.3
1972,37091,5.1
1973,37093,5.1
1974,37095,8.3
1975,37097,3.7
1976,37099,4.2
1977,37101,3.7
1978,37103,4.2
1979,37105,4.4
1980,37107,4.0
1981,37109,3.5
1982,37111,3.4
1983,37113,4.0
1984,37115,3.7
1985,37117,5.0
1986,37119,3.8
1987,37121,4.5
1988,37123,4.0
1989,37125,3.9
1990,37127,5.1
1991,37129,3.8
1992,37131,5.1
1993,37133,4.9
1994,37135,3.3
1995,37137,4.2
1996,37139,4.8
1997,37141,4.2
1998,37143,4.9
1999,37145,4.2
2000,37147,4.3
2001,37149,3.8
2002,37151,3.8
2003,37153,5.5
2004,37155,5.9
2005,37157,4.6
2006,37159,4.0
2007,37161,5.1
2008,37163,4.1
2009,37165,7.4
2010,37167,3.6
2011,37169,3.7
2012,37171,3.5
2013,37173,4.3
2014,37175,3.8
2015,37177,6.3
2016,37179,3.5
2017,37181,5.8
2018,37183,3.4
2019,37185,6.0
2020,37187,6.0
2021,37189,3.5
2022,37191,4.3
2023,37193,3.8
2024,37195,6.2
2025,37197,3.4
2026,37199,3.6
2027,38000,2.6
2028,38001,2.0
2029,38003,2.7
2030,38005,3.8
2031,38007,2.8
2032,38009,3.3
2033,38011,1.8
2034,38013,2.3
2035,38015,2.6
2036,38017,2.3
2037,38019,2.6
2038,38021,1.8
2039,38023,1.3
2040,38025,1.6
2041,38027,4.9
2042,38029,4.8
2043,38031,2.6
2044,38033,1.9
2045,38035,2.2
2046,38037,2.6
2047,38039,2.2
2048,38041,2.0
2049,38043,4.4
2050,38045,1.9
2051,38047,2.5
2052,38049,3.9
2053,38051,2.6
2054,38053,1.7
2055,38055,3.3
2056,38057,4.2
2057,38059,3.2
2058,38061,1.6
2059,38063,3.3
2060,38065,4.0
2061,38067,3.9
2062,38069,3.2
2063,38071,2.8
2064,38073,1.9
2065,38075,2.4
2066,38077,2.6
2067,38079,9.3
2068,38081,1.9
2069,38083,4.5
2070,38085,4.0
2071,38087,2.3
2072,38089,2.4
2073,38091,2.0
2074,38093,2.5
2075,38095,2.5
2076,38097,2.6
2077,38099,3.1
2078,38101,2.8
2079,38103,3.0
2080,38105,2.0
2081,39000,4.5
2082,39001,7.0
2083,39003,4.5
2084,39005,4.6
2085,39007,5.2
2086,39009,5.6
2087,39011,3.3
2088,39013,5.5
2089,39015,5.4
2090,39017,4.1
2091,39019,5.3
2092,39021,3.8
2093,39023,4.6
2094,39025,4.1
2095,39027,5.2
2096,39029,5.1
2097,39031,6.2
2098,39033,5.2
2099,39035,4.8
2100,39037,3.9
2101,39039,4.4
2102,39041,3.4
2103,39043,5.6
2104,39045,4.1
2105,39047,4.1
2106,39049,3.8
2107,39051,4.4
2108,39053,6.0
2109,39055,3.9
2110,39057,4.0
2111,39059,5.5
2112,39061,4.1
2113,39063,3.4
2114,39065,4.4
2115,39067,5.2
2116,39069,4.9
2117,39071,5.5
2118,39073,5.1
2119,39075,3.3
2120,39077,5.9
2121,39079,6.5
2122,39081,6.3
2123,39083,4.3
2124,39085,4.3
2125,39087,5.6
2126,39089,4.0
2127,39091,3.7
2128,39093,4.9
2129,39095,5.2
2130,39097,3.8
2131,39099,5.9
2132,39101,4.4
2133,39103,3.9
2134,39105,7.2
2135,39107,2.7
2136,39109,3.9
2137,39111,7.7
2138,39113,4.5
2139,39115,6.0
2140,39117,4.6
2141,39119,5.3
2142,39121,6.6
2143,39123,6.3
2144,39125,4.1
2145,39127,5.6
2146,39129,4.3
2147,39131,6.5
2148,39133,4.5
2149,39135,4.1
2150,39137,3.3
2151,39139,4.9
2152,39141,4.5
2153,39143,4.5
2154,39145,6.7
2155,39147,4.4
2156,39149,3.7
2157,39151,4.9
2158,39153,4.6
2159,39155,6.2
2160,39157,4.5
2161,39159,3.5
2162,39161,3.5
2163,39163,6.2
2164,39165,3.8
2165,39167,5.6
2166,39169,3.6
2167,39171,3.6
2168,39173,4.0
2169,39175,3.2
2170,40000,3.4
2171,40001,4.2
2172,40003,2.2
2173,40005,4.2
2174,40007,2.0
2175,40009,2.6
2176,40011,2.0
2177,40013,3.2
2178,40015,3.6
2179,40017,2.8
2180,40019,3.5
2181,40021,4.2
2182,40023,5.0
2183,40025,1.9
2184,40027,2.9
2185,40029,3.7
2186,40031,3.9
2187,40033,3.1
2188,40035,3.5
2189,40037,3.8
2190,40039,2.4
2191,40041,4.0
2192,40043,1.9
2193,40045,2.2
2194,40047,3.1
2195,40049,3.3
2196,40051,3.1
2197,40053,2.1
2198,40055,4.1
2199,40057,2.9
2200,40059,2.3
2201,40061,5.1
2202,40063,4.2
2203,40065,3.0
2204,40067,3.4
2205,40069,3.0
2206,40071,4.7
2207,40073,2.1
2208,40075,4.2
2209,40077,6.0
2210,40079,4.6
2211,40081,3.6
2212,40083,3.1
2213,40085,2.2
2214,40087,2.8
2215,40089,5.5
2216,40091,5.9
2217,40093,2.1
2218,40095,3.8
2219,40097,3.4
2220,40099,2.9
2221,40101,4.0
2222,40103,2.6
2223,40105,4.2
2224,40107,4.8
2225,40109,3.3
2226,40111,5.0
2227,40113,4.3
2228,40115,3.5
2229,40117,4.2
2230,40119,3.0
2231,40121,3.9
2232,40123,3.1
2233,40125,3.7
2234,40127,5.2
2235,40129,2.4
2236,40131,3.3
2237,40133,4.8
2238,40135,4.3
2239,40137,4.0
2240,40139,2.7
2241,40141,3.7
2242,40143,3.4
2243,40145,3.3
2244,40147,3.9
2245,40149,3.1
2246,40151,2.2
2247,40153,2.7
2248,41000,4.1
2249,41001,5.3
2250,41003,3.1
2251,41005,3.7
2252,41007,4.0
2253,41009,5.0
2254,41011,5.3
2255,41013,5.9
2256,41015,6.0
2257,41017,4.1
2258,41019,5.3
2259,41021,3.8
2260,41023,7.0
2261,41025,5.9
2262,41027,3.3
2263,41029,4.7
2264,41031,5.4
2265,41033,5.4
2266,41035,6.2
2267,41037,5.5
2268,41039,4.4
2269,41041,4.8
2270,41043,4.6
2271,41045,4.5
2272,41047,4.2
2273,41049,4.2
2274,41051,3.6
2275,41053,4.3
2276,41055,4.0
2277,41057,4.3
2278,41059,4.9
2279,41061,5.3
2280,41063,5.8
2281,41065,4.2
2282,41067,3.4
2283,41069,3.3
2284,41071,3.7
2285,42000,4.2
2286,42001,3.3
2287,42003,4.0
2288,42005,5.0
2289,42007,4.5
2290,42009,4.4
2291,42011,4.1
2292,42013,4.2
2293,42015,4.3
2294,42017,3.7
2295,42019,3.8
2296,42021,5.1
2297,42023,4.9
2298,42025,5.0
2299,42027,3.2
2300,42029,3.1
2301,42031,4.8
2302,42033,4.9
2303,42035,5.2
2304,42037,4.7
2305,42039,4.6
2306,42041,3.3
2307,42043,3.9
2308,42045,4.0
2309,42047,3.8
2310,42049,4.6
2311,42051,5.8
2312,42053,6.2
2313,42055,3.7
2314,42057,3.9
2315,42059,4.8
2316,42061,5.2
2317,42063,4.9
2318,42065,4.6
2319,42067,4.0
2320,42069,4.5
2321,42071,3.4
2322,42073,5.0
2323,42075,3.7
2324,42077,4.6
2325,42079,5.4
2326,42081,4.7
2327,42083,4.8
2328,42085,4.7
2329,42087,4.6
2330,42089,5.3
2331,42091,3.4
2332,42093,3.4
2333,42095,4.4
2334,42097,5.2
2335,42099,3.7
2336,42101,5.5
2337,42103,5.3
2338,42105,5.3
2339,42107,5.1
2340,42109,3.9
2341,42111,5.0
2342,42113,4.9
2343,42115,4.0
2344,42117,5.1
2345,42119,3.7
2346,42121,4.9
2347,42123,4.4
2348,42125,4.3
2349,42127,4.7
2350,42129,4.4
2351,42131,4.5
2352,42133,3.8
2353,44000,4.0
2354,44001,3.4
2355,44003,3.6
2356,44005,3.5
2357,44007,4.3
2358,44009,3.5
2359,45000,3.5
2360,45001,4.0
2361,45003,3.4
2362,45005,5.8
2363,45007,3.3
2364,45009,6.5
2365,45011,4.8
2366,45013,3.3
2367,45015,3.1
2368,45017,4.3
2369,45019,2.8
2370,45021,3.7
2371,45023,4.9
2372,45025,3.3
2373,45027,4.7
2374,45029,4.0
2375,45031,4.1
2376,45033,4.9
2377,45035,3.0
2378,45037,3.5
2379,45039,6.3
2380,45041,3.6
2381,45043,4.6
2382,45045,2.9
2383,45047,3.7
2384,45049,3.4
2385,45051,4.3
2386,45053,3.0
2387,45055,3.6
2388,45057,3.8
2389,45059,3.6
2390,45061,4.6
2391,45063,2.9
2392,45065,3.5
2393,45067,5.6
2394,45069,5.1
2395,45071,3.1
2396,45073,3.4
2397,45075,5.8
2398,45077,3.4
2399,45079,3.5
2400,45081,3.1
2401,45083,3.1
2402,45085,4.1
2403,45087,4.2
2404,45089,5.5
2405,45091,3.3
2406,46000,3.1
2407,46003,2.9
2408,46005,2.7
2409,46007,4.5
2410,46009,2.6
2411,46011,2.9
2412,46013,2.9
2413,46015,2.7
2414,46017,6.1
2415,46019,3.3
2416,46021,4.1
2417,46023,3.2
2418,46025,4.0
2419,46027,2.9
2420,46029,3.1
2421,46031,4.1
2422,46033,4.1
2423,46035,2.6
2424,46037,4.3
2425,46039,4.5
2426,46041,8.8
2427,46043,2.7
2428,46045,2.7
2429,46047,3.8
2430,46049,3.0
2431,46051,3.2
2432,46053,3.3
2433,46055,2.6
2434,46057,3.2
2435,46059,2.3
2436,46061,4.7
2437,46063,2.5
2438,46065,2.6
2439,46067,2.8
2440,46069,2.9
2441,46071,5.0
2442,46073,2.5
2443,46075,2.7
2444,46077,2.9
2445,46079,3.4
2446,46081,3.0
2447,46083,2.4
2448,46085,4.2
2449,46087,2.6
2450,46089,3.9
2451,46091,3.9
2452,46093,3.4
2453,46095,4.9
2454,46097,2.8
2455,46099,2.7
2456,46101,3.0
2457,46102,10.5
2458,46103,3.1
2459,46105,2.9
2460,46107,3.6
2461,46109,4.4
2462,46111,3.0
2463,46115,3.5
2464,46117,2.7
2465,46119,2.6
2466,46121,6.3
2467,46123,2.5
2468,46125,2.8
2469,46127,3.2
2470,46129,5.0
2471,46135,2.7
2472,46137,5.3
2473,47000,3.5
2474,47001,3.8
2475,47003,3.8
2476,47005,4.9
2477,47007,6.0
2478,47009,3.2
2479,47011,3.6
2480,47013,4.8
2481,47015,3.2
2482,47017,5.0
2483,47019,4.2
2484,47021,2.8
2485,47023,3.8
2486,47025,4.3
2487,47027,4.9
2488,47029,4.7
2489,47031,3.6
2490,47033,3.9
2491,47035,4.4
2492,47037,2.7
2493,47039,5.1
2494,47041,4.5
2495,47043,3.1
2496,47045,4.6
2497,47047,3.8
2498,47049,4.2
2499,47051,3.4
2500,47053,4.4
2501,47055,3.7
2502,47057,4.0
2503,47059,4.7
2504,47061,4.5
2505,47063,3.8
2506,47065,3.4
2507,47067,4.9
2508,47069,4.9
2509,47071,4.4
2510,47073,4.0
2511,47075,5.4
2512,47077,4.7
2513,47079,4.2
2514,47081,3.3
2515,47083,5.5
2516,47085,4.3
2517,47087,4.7
2518,47089,3.8
2519,47091,3.5
2520,47093,3.0
2521,47095,5.2
2522,47097,5.8
2523,47099,4.0
2524,47101,4.5
2525,47103,3.1
2526,47105,3.4
2527,47107,4.1
2528,47109,5.5
2529,47111,3.2
2530,47113,3.8
2531,47115,4.7
2532,47117,3.5
2533,47119,3.2
2534,47121,4.6
2535,47123,3.7
2536,47125,3.9
2537,47127,3.1
2538,47129,4.5
2539,47131,5.0
2540,47133,3.8
2541,47135,4.3
2542,47137,3.9
2543,47139,4.2
2544,47141,3.6
2545,47143,5.7
2546,47145,4.2
2547,47147,3.2
2548,47149,2.7
2549,47151,4.4
2550,47153,4.3
2551,47155,3.5
2552,47157,4.2
2553,47159,3.1
2554,47161,5.0
2555,47163,3.7
2556,47165,2.8
2557,47167,4.2
2558,47169,3.3
2559,47171,4.9
2560,47173,4.1
2561,47175,4.8
2562,47177,4.0
2563,47179,3.6
2564,47181,4.8
2565,47183,4.2
2566,47185,3.6
2567,47187,2.5
2568,47189,2.8
2569,48000,3.8
2570,48001,3.1
2571,48003,2.4
2572,48005,4.3
2573,48007,5.9
2574,48009,3.0
2575,48011,2.7
2576,48013,3.7
2577,48015,3.6
2578,48017,4.4
2579,48019,3.4
2580,48021,3.4
2581,48023,3.2
2582,48025,5.1
2583,48027,4.1
2584,48029,3.3
2585,48031,2.6
2586,48033,3.2
2587,48035,3.7
2588,48037,4.9
2589,48039,4.5
2590,48041,2.8
2591,48043,3.3
2592,48045,3.8
2593,48047,6.4
2594,48049,3.7
2595,48051,3.6
2596,48053,2.9
2597,48055,3.6
2598,48057,4.1
2599,48059,3.3
2600,48061,6.1
2601,48063,4.9
2602,48065,2.8
2603,48067,5.0
2604,48069,2.8
2605,48071,5.4
2606,48073,4.1
2607,48075,2.6
2608,48077,3.1
2609,48079,4.3
2610,48081,3.4
2611,48083,3.9
2612,48085,3.3
2613,48087,3.1
2614,48089,3.3
2615,48091,3.2
2616,48093,3.6
2617,48095,3.6
2618,48097,3.1
2619,48099,4.2
2620,48101,4.3
2621,48103,3.8
2622,48105,2.9
2623,48107,4.6
2624,48109,3.1
2625,48111,2.0
2626,48113,3.8
2627,48115,4.3
2628,48117,2.8
2629,48119,3.4
2630,48121,3.2
2631,48123,3.1
2632,48125,4.2
2633,48127,3.0
2634,48129,3.4
2635,48131,5.2
2636,48133,3.3
2637,48135,2.7
2638,48137,2.8
2639,48139,3.3
2640,48141,4.2
2641,48143,3.1
2642,48145,3.9
2643,48147,3.1
2644,48149,2.8
2645,48151,3.2
2646,48153,5.2
2647,48155,2.9
2648,48157,3.9
2649,48159,4.1
2650,48161,5.8
2651,48163,2.8
2652,48165,2.5
2653,48167,4.6
2654,48169,2.9
2655,48171,2.5
2656,48173,2.0
2657,48175,3.8
2658,48177,3.0
2659,48179,3.9
2660,48181,3.3
2661,48183,4.1
2662,48185,4.1
2663,48187,3.1
2664,48189,4.7
2665,48191,4.4
2666,48193,3.3
2667,48195,2.3
2668,48197,3.6
2669,48199,5.1
2670,48201,4.4
2671,48203,4.3
2672,48205,1.8
2673,48207,3.8
2674,48209,2.9
2675,48211,2.0
2676,48213,3.7
2677,48215,6.5
2678,48217,3.6
2679,48219,3.1
2680,48221,3.7
2681,48223,3.4
2682,48225,3.7
2683,48227,3.3
2684,48229,4.6
2685,48231,3.8
2686,48233,4.9
2687,48235,3.0
2688,48237,2.5
2689,48239,3.2
2690,48241,6.5
2691,48243,2.9
2692,48245,6.3
2693,48247,5.6
2694,48249,5.4
2695,48251,3.4
2696,48253,4.8
2697,48255,2.8
2698,48257,3.4
2699,48259,2.9
2700,48261,3.6
2701,48263,2.4
2702,48265,3.2
2703,48267,3.0
2704,48269,2.8
2705,48271,4.4
2706,48273,4.9
2707,48275,3.6
2708,48277,3.8
2709,48279,4.4
2710,48281,3.7
2711,48283,2.4
2712,48285,3.1
2713,48287,3.0
2714,48289,5.0
2715,48291,5.8
2716,48293,4.6
2717,48295,2.7
2718,48297,3.7
2719,48299,3.7
2720,48301,1.5
2721,48303,3.0
2722,48305,3.2
2723,48307,3.3
2724,48309,3.6
2725,48311,1.8
2726,48313,4.4
2727,48315,4.5
2728,48317,2.5
2729,48319,3.1
2730,48321,6.1
2731,48323,8.1
2732,48325,3.5
2733,48327,4.0
2734,48329,2.1
2735,48331,5.5
2736,48333,3.5
2737,48335,4.1
2738,48337,3.2
2739,48339,3.7
2740,48341,2.6
2741,48343,6.5
2742,48345,3.7
2743,48347,3.9
2744,48349,3.7
2745,48351,6.7
2746,48353,3.3
2747,48355,4.6
2748,48357,2.8
2749,48359,2.6
2750,48361,5.7
2751,48363,3.3
2752,48365,4.1
2753,48367,3.1
2754,48369,2.3
2755,48371,3.6
2756,48373,5.0
2757,48375,2.9
2758,48377,6.9
2759,48379,3.5
2760,48381,2.6
2761,48383,2.5
2762,48385,5.0
2763,48387,5.4
2764,48389,2.1
2765,48391,4.6
2766,48393,2.8
2767,48395,4.1
2768,48397,3.2
2769,48399,3.1
2770,48401,4.0
2771,48403,7.9
2772,48405,6.4
2773,48407,4.9
2774,48409,6.3
2775,48411,3.0
2776,48413,2.8
2777,48415,3.4
2778,48417,2.3
2779,48419,4.3
2780,48421,2.6
2781,48423,3.6
2782,48425,4.1
2783,48427,10.0
2784,48429,3.6
2785,48431,3.3
2786,48433,3.4
2787,48435,3.8
2788,48437,4.3
2789,48439,3.5
2790,48441,3.1
2791,48443,3.4
2792,48445,4.1
2793,48447,3.3
2794,48449,5.0
2795,48451,3.1
2796,48453,2.8
2797,48455,5.1
2798,48457,6.6
2799,48459,4.2
2800,48461,3.4
2801,48463,4.2
2802,48465,3.8
2803,48467,3.5
2804,48469,3.8
2805,48471,4.2
2806,48473,4.2
2807,48475,2.5
2808,48477,3.6
2809,48479,3.7
2810,48481,3.7
2811,48483,3.1
2812,48485,3.4
2813,48487,4.1
2814,48489,9.8
2815,48491,3.0
2816,48493,3.1
2817,48495,2.8
2818,48497,3.4
2819,48499,4.2
2820,48501,2.9
2821,48503,3.2
2822,48505,5.5
2823,48507,9.6
2824,49000,3.0
2825,49001,3.4
2826,49003,2.9
2827,49005,2.6
2828,49007,4.4
2829,49009,4.3
2830,49011,2.9
2831,49013,4.4
2832,49015,4.7
2833,49017,7.6
2834,49019,4.6
2835,49021,3.5
2836,49023,2.9
2837,49025,3.1
2838,49027,3.2
2839,49029,2.7
2840,49031,5.2
2841,49033,3.2
2842,49035,2.9
2843,49037,6.1
2844,49039,3.6
2845,49041,3.5
2846,49043,3.0
2847,49045,3.3
2848,49047,4.6
2849,49049,2.8
2850,49051,3.1
2851,49053,3.3
2852,49055,5.9
2853,49057,3.4
2854,50000,2.5
2855,50001,2.4
2856,50003,3.0
2857,50005,3.1
2858,50007,2.0
2859,50009,3.5
2860,50011,2.4
2861,50013,3.1
2862,50015,3.4
2863,50017,2.5
2864,50019,4.3
2865,50021,3.0
2866,50023,2.5
2867,50025,2.7
2868,50027,2.2
2869,51000,3.0
2870,51001,3.9
2871,51003,2.7
2872,51005,3.8
2873,51007,3.3
2874,51009,3.3
2875,51011,3.7
2876,51013,2.0
2877,51015,2.8
2878,51017,2.5
2879,51019,3.1
2880,51021,3.2
2881,51023,2.7
2882,51025,5.0
2883,51027,5.5
2884,51029,4.5
2885,51031,3.4
2886,51033,3.5
2887,51035,3.7
